,wavelen,flux,flux_unc,mask
189,3151.2000000000344,0.0,0.0,False
190,3152.0000000000346,0.0,0.0,False
191,3152.8000000000347,0.0,0.0,False
192,3153.600000000035,0.0,0.0,False
193,3154.400000000035,0.0,0.0,False
194,3155.2000000000353,0.0,0.0,False
195,3156.0000000000355,0.0,0.0,False
196,3156.8000000000357,0.0,0.0,False
197,3157.600000000036,0.0,0.0,False
198,3158.400000000036,0.0,0.0,False
199,3159.200000000036,0.0,0.0,False
200,3160.0000000000364,0.0,0.0,False
201,3160.8000000000366,0.0,0.0,False
202,3161.6000000000367,0.0,0.0,False
203,3162.400000000037,0.0,0.0,False
204,3163.200000000037,0.0,0.0,False
205,3164.0000000000373,0.0,0.0,False
206,3164.8000000000375,0.0,0.0,False
207,3165.6000000000377,0.0,0.0,False
208,3166.400000000038,0.0,0.0,False
209,3167.200000000038,0.0,0.0,False
210,3168.000000000038,0.0,0.0,False
211,3168.8000000000384,0.0,0.0,False
212,3169.6000000000386,0.0,0.0,False
213,3170.4000000000387,0.0,0.0,False
214,3171.200000000039,0.0,0.0,False
215,3172.000000000039,0.0,0.0,False
216,3172.8000000000393,0.0,0.0,False
217,3173.6000000000395,0.0,0.0,False
218,3174.4000000000397,0.0,0.0,False
219,3175.20000000004,0.0,0.0,False
220,3176.00000000004,0.0,0.0,False
221,3176.80000000004,0.0,0.0,False
222,3177.6000000000404,0.0,0.0,False
223,3178.4000000000406,0.0,0.0,False
224,3179.2000000000407,0.0,0.0,False
225,3180.000000000041,0.0,0.0,False
226,3180.800000000041,0.0,0.0,False
227,3181.6000000000413,0.0,0.0,False
228,3182.4000000000415,0.0,0.0,False
229,3183.2000000000417,0.0,0.0,False
230,3184.000000000042,0.0,0.0,False
231,3184.800000000042,0.0,0.0,False
232,3185.600000000042,0.0,0.0,False
233,3186.4000000000424,0.0,0.0,False
234,3187.2000000000426,0.0,0.0,False
235,3188.0000000000427,0.0,0.0,False
236,3188.800000000043,0.0,0.0,False
237,3189.600000000043,0.0,0.0,False
238,3190.4000000000433,0.0,0.0,False
239,3191.2000000000435,0.0,0.0,False
240,3192.0000000000437,0.0,0.0,False
241,3192.800000000044,0.0,0.0,False
242,3193.600000000044,0.0,0.0,False
243,3194.400000000044,0.0,0.0,False
244,3195.2000000000444,0.0,0.0,False
245,3196.0000000000446,0.0,0.0,False
246,3196.8000000000447,0.0,0.0,False
247,3197.600000000045,0.0,0.0,False
248,3198.400000000045,0.0,0.0,False
249,3199.2000000000453,0.0,0.0,False
250,3200.0000000000455,0.0,0.0,False
251,3200.8000000000457,0.0,0.0,False
252,3201.600000000046,0.0,0.0,False
253,3202.400000000046,0.0,0.0,False
254,3203.200000000046,0.0,0.0,False
255,3204.0000000000464,0.0,0.0,False
256,3204.8000000000466,0.0,0.0,False
257,3205.6000000000467,0.0,0.0,False
258,3206.400000000047,0.0,0.0,False
259,3207.200000000047,0.0,0.0,False
260,3208.0000000000473,0.0,0.0,False
261,3208.8000000000475,0.0,0.0,False
262,3209.6000000000477,0.0,0.0,False
263,3210.400000000048,0.0,0.0,False
264,3211.200000000048,0.0,0.0,False
265,3212.000000000048,0.0,0.0,False
266,3212.8000000000484,0.0,0.0,False
267,3213.6000000000486,0.0,0.0,False
268,3214.4000000000487,0.0,0.0,False
269,3215.200000000049,0.0,0.0,False
270,3216.000000000049,0.0,0.0,False
271,3216.8000000000493,0.0,0.0,False
272,3217.6000000000495,0.0,0.0,False
273,3218.4000000000497,0.0,0.0,False
274,3219.20000000005,0.0,0.0,False
275,3220.00000000005,0.0,0.0,False
276,3220.80000000005,0.0,0.0,False
277,3221.6000000000504,0.0,0.0,False
278,3222.4000000000506,0.0,0.0,False
279,3223.2000000000507,0.0,0.0,False
280,3224.000000000051,0.0,0.0,False
281,3224.800000000051,0.0,0.0,False
282,3225.6000000000513,0.0,0.0,False
283,3226.4000000000515,0.0,0.0,False
284,3227.2000000000517,0.0,0.0,False
285,3228.000000000052,0.0,0.0,False
286,3228.800000000052,0.0,0.0,False
287,3229.600000000052,0.0,0.0,False
288,3230.4000000000524,0.0,0.0,False
289,3231.2000000000526,0.0,0.0,False
290,3232.0000000000528,0.0,0.0,False
291,3232.800000000053,0.0,0.0,False
292,3233.600000000053,0.0,0.0,False
293,3234.4000000000533,0.0,0.0,False
294,3235.2000000000535,0.0,0.0,False
295,3236.0000000000537,0.0,0.0,False
296,3236.800000000054,0.0,0.0,False
297,3237.600000000054,0.0,0.0,False
298,3238.400000000054,0.0,0.0,False
299,3239.2000000000544,0.0,0.0,False
300,3240.0000000000546,0.0,0.0,False
301,3240.8000000000548,0.0,0.0,False
302,3241.600000000055,0.0,0.0,False
303,3242.400000000055,0.0,0.0,False
304,3243.2000000000553,0.0,0.0,False
305,3244.0000000000555,0.0,0.0,False
306,3244.8000000000557,0.0,0.0,False
307,3245.600000000056,0.0,0.0,False
